,ticker,date_m,sentiment_avg_m,sentiment_num_m,sentiment_sd_m,date_q,sentiment_avg_q,sentiment_num_q,sentiment_sd_q
0,AAL,2024-10-31,1.1176470588235294,34,0.40933840799980475,2024-12-31 23:59:59.999999999,1.1630434782608696,184,0.6739034633244823
1,AAL,2024-11-30,1.2307692307692308,52,0.6452050780644717,2024-12-31 23:59:59.999999999,1.1630434782608696,184,0.6739034633244823
2,AAL,2024-12-31,1.1428571428571428,98,0.75981549578096,2024-12-31 23:59:59.999999999,1.1630434782608696,184,0.6739034633244823
3,AAL,2025-01-31,1.2075471698113207,53,0.7167901357397151,2025-03-31 23:59:59.999999999,1.2363636363636363,55,0.7191465199607916
4,AAL,2025-02-28,2.0,2,0.0,2025-03-31 23:59:59.999999999,1.2363636363636363,55,0.7191465199607916
5,AAM,2024-06-30,1.0,4,0.0,2024-06-30 23:59:59.999999999,1.0,4,0.0
6,AAM,2024-07-31,1.0,2,0.0,2024-09-30 23:59:59.999999999,1.0,14,0.0
7,AAM,2024-08-31,1.0,9,0.0,2024-09-30 23:59:59.999999999,1.0,14,0.0
8,AAM,2024-09-30,1.0,3,0.0,2024-09-30 23:59:59.999999999,1.0,14,0.0
9,AAM,2024-10-31,1.0,7,0.0,2024-12-31 23:59:59.999999999,1.0,8,0.0
10,AAM,2024-11-30,1.0,1,,2024-12-31 23:59:59.999999999,1.0,8,0.0
11,AAME,2024-03-31,1.0,1,,2024-03-31 23:59:59.999999999,1.0,1,
12,AAME,2024-04-30,0.875,8,0.3535533905932738,2024-06-30 23:59:59.999999999,0.8461538461538461,13,0.3755338080994054
13,AAME,2024-05-31,0.8,5,0.4472135954999579,2024-06-30 23:59:59.999999999,0.8461538461538461,13,0.3755338080994054
14,AAME,2024-08-31,0.4,5,0.5477225575051662,2024-09-30 23:59:59.999999999,0.4,5,0.5477225575051662
15,AAME,2024-11-30,0.3333333333333333,3,0.5773502691896258,2024-12-31 23:59:59.999999999,0.3333333333333333,3,0.5773502691896258
16,AAMI,2025-01-31,1.0,1,,2025-03-31 23:59:59.999999999,1.0,3,0.0
17,AAMI,2025-02-28,1.0,2,0.0,2025-03-31 23:59:59.999999999,1.0,3,0.0
18,AAPL,2025-01-31,1.0869565217391304,138,0.7874773626181188,2025-03-31 23:59:59.999999999,1.0916666666666666,240,0.7868780889805694
19,AAPL,2025-02-28,1.0980392156862746,102,0.7899091804115136,2025-03-31 23:59:59.999999999,1.0916666666666666,240,0.7868780889805694
20,AASP,2024-11-30,1.0,2,0.0,2024-12-31 23:59:59.999999999,1.0,2,0.0
21,AAT,2024-02-29,1.0,1,,2024-03-31 23:59:59.999999999,1.3333333333333333,6,0.5163977794943222
22,AAT,2024-03-31,1.4,5,0.5477225575051661,2024-03-31 23:59:59.999999999,1.3333333333333333,6,0.5163977794943222
23,AAT,2024-04-30,1.1538461538461537,13,0.3755338080994054,2024-06-30 23:59:59.999999999,1.0,33,0.43301270189221935
24,AAT,2024-05-31,0.9230769230769231,13,0.49354811679282456,2024-06-30 23:59:59.999999999,1.0,33,0.43301270189221935
25,AAT,2024-06-30,0.8571428571428571,7,0.37796447300922725,2024-06-30 23:59:59.999999999,1.0,33,0.43301270189221935
26,AAT,2024-07-31,1.1333333333333333,15,0.35186577527449847,2024-09-30 23:59:59.999999999,1.3,30,0.4660915996993992
27,AAT,2024-08-31,1.6666666666666667,6,0.5163977794943223,2024-09-30 23:59:59.999999999,1.3,30,0.4660915996993992
28,AAT,2024-09-30,1.3333333333333333,9,0.5,2024-09-30 23:59:59.999999999,1.3,30,0.4660915996993992
29,AAT,2024-10-31,1.2,25,0.49999999999999994,2024-12-31 23:59:59.999999999,1.2,40,0.563869415688347
30,AAT,2024-11-30,1.2222222222222223,9,0.6666666666666666,2024-12-31 23:59:59.999999999,1.2,40,0.563869415688347
31,AAT,2024-12-31,1.1666666666666667,6,0.752772652709081,2024-12-31 23:59:59.999999999,1.2,40,0.563869415688347
32,AAT,2025-01-31,1.0,2,0.0,2025-03-31 23:59:59.999999999,1.0,3,0.0
33,AAT,2025-02-28,1.0,1,,2025-03-31 23:59:59.999999999,1.0,3,0.0
34,AATC,2024-03-31,1.5,2,0.7071067811865476,2024-03-31 23:59:59.999999999,1.5,2,0.7071067811865476
35,AATC,2024-05-31,1.0,1,,2024-06-30 23:59:59.999999999,1.0,1,
36,AATC,2024-07-31,1.5,2,0.7071067811865476,2024-09-30 23:59:59.999999999,1.4285714285714286,7,0.5345224838248488
37,AATC,2024-08-31,1.4,5,0.5477225575051661,2024-09-30 23:59:59.999999999,1.4285714285714286,7,0.5345224838248488
38,AATC,2024-11-30,0.5,2,0.7071067811865476,2024-12-31 23:59:59.999999999,0.5,2,0.7071067811865476
39,ABAT,2024-02-29,1.0,1,,2024-03-31 23:59:59.999999999,1.0,11,0.0
40,ABAT,2024-03-31,1.0,10,0.0,2024-03-31 23:59:59.999999999,1.0,11,0.0
41,ABAT,2024-04-30,1.1764705882352942,17,0.39295262399668784,2024-06-30 23:59:59.999999999,1.1935483870967742,31,0.4016096644512494
42,ABAT,2024-05-31,1.2,10,0.42163702135578396,2024-06-30 23:59:59.999999999,1.1935483870967742,31,0.4016096644512494
43,ABAT,2024-06-30,1.25,4,0.5,2024-06-30 23:59:59.999999999,1.1935483870967742,31,0.4016096644512494
44,ABAT,2024-07-31,2.0,1,,2024-09-30 23:59:59.999999999,1.1333333333333333,15,0.5163977794943222
45,ABAT,2024-08-31,1.1666666666666667,6,0.408248290463863,2024-09-30 23:59:59.999999999,1.1333333333333333,15,0.5163977794943222
46,ABAT,2024-09-30,1.0,8,0.5345224838248488,2024-09-30 23:59:59.999999999,1.1333333333333333,15,0.5163977794943222
47,ABAT,2024-11-30,1.0,1,,2024-12-31 23:59:59.999999999,1.2142857142857142,14,0.42581531362632
48,ABAT,2024-12-31,1.2307692307692308,13,0.43852900965351455,2024-12-31 23:59:59.999999999,1.2142857142857142,14,0.42581531362632
49,ABAT,2025-01-31,1.5,2,0.7071067811865476,2025-03-31 23:59:59.999999999,1.5,2,0.7071067811865476
50,ABCL,2024-02-29,0.9393939393939394,33,0.3481553119113957,2024-03-31 23:59:59.999999999,0.9772727272727273,44,0.3402212934859108
51,ABCL,2024-03-31,1.0909090909090908,11,0.30151134457776363,2024-03-31 23:59:59.999999999,0.9772727272727273,44,0.3402212934859108
52,ABCL,2024-04-30,1.0,6,0.0,2024-06-30 23:59:59.999999999,1.0612244897959184,49,0.31676511180119216
53,ABCL,2024-05-31,1.0285714285714285,35,0.29562638242077327,2024-06-30 23:59:59.999999999,1.0612244897959184,49,0.31676511180119216
54,ABCL,2024-06-30,1.25,8,0.4629100498862757,2024-06-30 23:59:59.999999999,1.0612244897959184,49,0.31676511180119216
55,ABCL,2024-07-31,1.3333333333333333,6,0.5163977794943223,2024-09-30 23:59:59.999999999,1.048780487804878,41,0.31234752377721214
56,ABCL,2024-08-31,1.0,27,0.2773500981126146,2024-09-30 23:59:59.999999999,1.048780487804878,41,0.31234752377721214
57,ABCL,2024-09-30,1.0,8,0.0,2024-09-30 23:59:59.999999999,1.048780487804878,41,0.31234752377721214
58,ABCL,2024-10-31,1.2,5,0.4472135954999579,2024-12-31 23:59:59.999999999,1.1363636363636365,22,0.6396021490668313
59,ABCL,2024-11-30,1.0769230769230769,13,0.6405126152203485,2024-12-31 23:59:59.999999999,1.1363636363636365,22,0.6396021490668313
60,ABCL,2024-12-31,1.25,4,0.9574271077563381,2024-12-31 23:59:59.999999999,1.1363636363636365,22,0.6396021490668313
61,ABCL,2025-01-31,1.3333333333333333,3,0.5773502691896257,2025-03-31 23:59:59.999999999,1.3333333333333333,3,0.5773502691896257
62,ABEV,2024-02-29,0.9166666666666666,12,0.5149286505444373,2024-03-31 23:59:59.999999999,1.064516129032258,31,0.44237871188743116
63,ABEV,2024-03-31,1.1578947368421053,19,0.3746343246326776,2024-03-31 23:59:59.999999999,1.064516129032258,31,0.44237871188743116
64,ABEV,2024-04-30,1.0,10,0.0,2024-06-30 23:59:59.999999999,1.0212765957446808,47,0.3289880202740083
65,ABEV,2024-05-31,1.0357142857142858,28,0.33134326579600165,2024-06-30 23:59:59.999999999,1.0212765957446808,47,0.3289880202740083
66,ABEV,2024-06-30,1.0,9,0.5,2024-06-30 23:59:59.999999999,1.0212765957446808,47,0.3289880202740083
67,ABEV,2024-07-31,1.1111111111111112,9,0.3333333333333333,2024-09-30 23:59:59.999999999,1.0,32,0.3592106040535498
68,ABEV,2024-08-31,1.0,18,0.0,2024-09-30 23:59:59.999999999,1.0,32,0.3592106040535498
69,ABEV,2024-09-30,0.8,5,0.8366600265340756,2024-09-30 23:59:59.999999999,1.0,32,0.3592106040535498
70,ABEV,2024-10-31,1.0952380952380953,21,0.4364357804719848,2024-12-31 23:59:59.999999999,1.2121212121212122,33,0.4846116845975598
71,ABEV,2024-11-30,1.4,5,0.5477225575051661,2024-12-31 23:59:59.999999999,1.2121212121212122,33,0.4846116845975598
72,ABEV,2024-12-31,1.4285714285714286,7,0.5345224838248488,2024-12-31 23:59:59.999999999,1.2121212121212122,33,0.4846116845975598
73,ABEV,2025-01-31,1.8,5,0.4472135954999579,2025-03-31 23:59:59.999999999,1.6666666666666667,6,0.5163977794943222
74,ABEV,2025-02-28,1.0,1,,2025-03-31 23:59:59.999999999,1.6666666666666667,6,0.5163977794943222
75,ABL,2024-02-29,1.6666666666666667,3,0.5773502691896258,2024-03-31 23:59:59.999999999,1.2941176470588236,17,0.4696682183138621
76,ABL,2024-03-31,1.2142857142857142,14,0.42581531362631997,2024-03-31 23:59:59.999999999,1.2941176470588236,17,0.4696682183138621
77,ABL,2024-04-30,1.0,11,0.447213595499958,2024-06-30 23:59:59.999999999,1.0172413793103448,58,0.2956633523229351
78,ABL,2024-05-31,1.0434782608695652,23,0.36658880476448835,2024-06-30 23:59:59.999999999,1.0172413793103448,58,0.2956633523229351
79,ABL,2024-06-30,1.0,24,0.0,2024-06-30 23:59:59.999999999,1.0172413793103448,58,0.2956633523229351
80,ABL,2024-07-31,1.1428571428571428,14,0.36313651960128146,2024-09-30 23:59:59.999999999,1.125,40,0.3349320635285419
81,ABL,2024-08-31,1.1,20,0.3077935056255463,2024-09-30 23:59:59.999999999,1.125,40,0.3349320635285419
82,ABL,2024-09-30,1.1666666666666667,6,0.408248290463863,2024-09-30 23:59:59.999999999,1.125,40,0.3349320635285419
83,ABL,2024-10-31,1.0357142857142858,28,0.1889822365046136,2024-12-31 23:59:59.999999999,1.1346153846153846,52,0.34464225008403493
84,ABL,2024-11-30,1.2777777777777777,18,0.4608885989624768,2024-12-31 23:59:59.999999999,1.1346153846153846,52,0.34464225008403493
85,ABL,2024-12-31,1.1666666666666667,6,0.408248290463863,2024-12-31 23:59:59.999999999,1.1346153846153846,52,0.34464225008403493
86,ABLVW,2024-05-31,1.5,2,0.7071067811865476,2024-06-30 23:59:59.999999999,1.5,2,0.7071067811865476
87,ABLVW,2024-11-30,1.5,2,0.7071067811865476,2024-12-31 23:59:59.999999999,1.5,2,0.7071067811865476
88,ABVEW,2024-07-31,1.0,2,0.0,2024-09-30 23:59:59.999999999,1.5714285714285714,7,0.5345224838248488
89,ABVEW,2024-08-31,1.8,5,0.4472135954999579,2024-09-30 23:59:59.999999999,1.5714285714285714,7,0.5345224838248488
90,ABVEW,2024-10-31,1.0,1,,2024-12-31 23:59:59.999999999,1.0,1,
91,ACA,2024-05-31,1.375,32,0.4918693768379647,2024-06-30 23:59:59.999999999,1.3255813953488371,43,0.4741373235154427
92,ACA,2024-06-30,1.1818181818181819,11,0.40451991747794525,2024-06-30 23:59:59.999999999,1.3255813953488371,43,0.4741373235154427
93,ACA,2024-07-31,1.1666666666666667,6,0.408248290463863,2024-09-30 23:59:59.999999999,1.0819672131147542,61,0.4201222824850369
94,ACA,2024-08-31,1.065217391304348,46,0.44232586846469135,2024-09-30 23:59:59.999999999,1.0819672131147542,61,0.4201222824850369
95,ACA,2024-09-30,1.1111111111111112,9,0.3333333333333333,2024-09-30 23:59:59.999999999,1.0819672131147542,61,0.4201222824850369
96,ACA,2024-10-31,1.1139240506329113,79,0.3197491714129678,2024-12-31 23:59:59.999999999,1.1428571428571428,91,0.3518657752744984
97,ACA,2024-11-30,1.5,6,0.5477225575051661,2024-12-31 23:59:59.999999999,1.1428571428571428,91,0.3518657752744984
98,ACA,2024-12-31,1.1666666666666667,6,0.408248290463863,2024-12-31 23:59:59.999999999,1.1428571428571428,91,0.3518657752744984
99,ACA,2025-02-28,2.0,1,,2025-03-31 23:59:59.999999999,2.0,1,
100,ACAD,2024-04-30,1.1428571428571428,7,0.3779644730092272,2024-06-30 23:59:59.999999999,1.0793650793650793,63,0.4135443690977953
101,ACAD,2024-05-31,1.0434782608695652,46,0.36249271190408083,2024-06-30 23:59:59.999999999,1.0793650793650793,63,0.4135443690977953
102,ACAD,2024-06-30,1.2,10,0.6324555320336759,2024-06-30 23:59:59.999999999,1.0793650793650793,63,0.4135443690977953
103,ACAD,2024-07-31,1.0,4,0.0,2024-09-30 23:59:59.999999999,1.087719298245614,57,0.3910015415746905
104,ACAD,2024-08-31,1.0833333333333333,48,0.4038818730469177,2024-09-30 23:59:59.999999999,1.087719298245614,57,0.3910015415746905
105,ACAD,2024-09-30,1.2,5,0.4472135954999579,2024-09-30 23:59:59.999999999,1.087719298245614,57,0.3910015415746905
106,ACAD,2024-10-31,1.0769230769230769,13,0.49354811679282456,2024-12-31 23:59:59.999999999,1.3170731707317074,41,0.5214894241614063
107,ACAD,2024-11-30,1.4736842105263157,19,0.512989176042577,2024-12-31 23:59:59.999999999,1.3170731707317074,41,0.5214894241614063
108,ACAD,2024-12-31,1.3333333333333333,9,0.5,2024-12-31 23:59:59.999999999,1.3170731707317074,41,0.5214894241614063
109,ACAD,2025-01-31,1.2222222222222223,9,0.4409585518440984,2025-03-31 23:59:59.999999999,1.2222222222222223,9,0.4409585518440984
110,ACDC,2024-02-29,1.0,2,0.0,2024-03-31 23:59:59.999999999,1.1428571428571428,21,0.35856858280031806
111,ACDC,2024-03-31,1.1578947368421053,19,0.3746343246326776,2024-03-31 23:59:59.999999999,1.1428571428571428,21,0.35856858280031806
112,ACDC,2024-04-30,1.0,7,0.0,2024-06-30 23:59:59.999999999,1.0512820512820513,39,0.32025630761017426
113,ACDC,2024-05-31,1.0740740740740742,27,0.3849001794597505,2024-06-30 23:59:59.999999999,1.0512820512820513,39,0.32025630761017426
114,ACDC,2024-06-30,1.0,5,0.0,2024-06-30 23:59:59.999999999,1.0512820512820513,39,0.32025630761017426
115,ACDC,2024-07-31,1.0,6,0.0,2024-09-30 23:59:59.999999999,1.0,29,0.3779644730092272
116,ACDC,2024-08-31,1.0526315789473684,19,0.40465131911125607,2024-09-30 23:59:59.999999999,1.0,29,0.3779644730092272
117,ACDC,2024-09-30,0.75,4,0.5,2024-09-30 23:59:59.999999999,1.0,29,0.3779644730092272
118,ACDC,2024-10-31,1.1333333333333333,15,0.5163977794943222,2024-12-31 23:59:59.999999999,1.1785714285714286,28,0.47559486560567094
119,ACDC,2024-11-30,1.1818181818181819,11,0.40451991747794525,2024-12-31 23:59:59.999999999,1.1785714285714286,28,0.47559486560567094
120,ACDC,2024-12-31,1.5,2,0.7071067811865476,2024-12-31 23:59:59.999999999,1.1785714285714286,28,0.47559486560567094
121,ACDC,2025-01-31,2.0,1,,2025-03-31 23:59:59.999999999,2.0,1,
122,ACEL,2024-02-29,1.2857142857142858,14,0.4688072309384954,2024-03-31 23:59:59.999999999,1.3043478260869565,23,0.4704719688969649
123,ACEL,2024-03-31,1.3333333333333333,9,0.5,2024-03-31 23:59:59.999999999,1.3043478260869565,23,0.4704719688969649
124,ACEL,2024-04-30,1.25,12,0.621581560508061,2024-06-30 23:59:59.999999999,1.2075471698113207,53,0.49452737989214496
125,ACEL,2024-05-31,1.2352941176470589,34,0.4959730887990136,2024-06-30 23:59:59.999999999,1.2075471698113207,53,0.49452737989214496
126,ACEL,2024-06-30,1.0,7,0.0,2024-06-30 23:59:59.999999999,1.2075471698113207,53,0.49452737989214496
127,ACEL,2024-07-31,1.1724137931034482,29,0.38442587221924474,2024-09-30 23:59:59.999999999,1.1702127659574468,47,0.3798826441307215
128,ACEL,2024-08-31,1.0909090909090908,11,0.30151134457776363,2024-09-30 23:59:59.999999999,1.1702127659574468,47,0.3798826441307215
129,ACEL,2024-09-30,1.2857142857142858,7,0.4879500364742666,2024-09-30 23:59:59.999999999,1.1702127659574468,47,0.3798826441307215
130,ACEL,2024-10-31,1.2222222222222223,18,0.4277926319464985,2024-12-31 23:59:59.999999999,1.4,45,0.4954336943068623
131,ACEL,2024-11-30,1.5,16,0.5163977794943222,2024-12-31 23:59:59.999999999,1.4,45,0.4954336943068623
132,ACEL,2024-12-31,1.5454545454545454,11,0.5222329678670935,2024-12-31 23:59:59.999999999,1.4,45,0.4954336943068623
133,ACGL,2024-06-30,2.0,1,,2024-06-30 23:59:59.999999999,2.0,1,
134,ACGL,2024-08-31,1.0476190476190477,21,0.6690433824641325,2024-09-30 23:59:59.999999999,1.196969696969697,66,0.587555482674994
135,ACGL,2024-09-30,1.2666666666666666,45,0.5393598899705936,2024-09-30 23:59:59.999999999,1.196969696969697,66,0.587555482674994
136,ACGL,2024-10-31,1.1764705882352942,85,0.4674263524428027,2024-12-31 23:59:59.999999999,1.2142857142857142,126,0.4997142040349519
137,ACGL,2024-11-30,1.3793103448275863,29,0.561489925074877,2024-12-31 23:59:59.999999999,1.2142857142857142,126,0.4997142040349519
138,ACGL,2024-12-31,1.0833333333333333,12,0.5149286505444373,2024-12-31 23:59:59.999999999,1.2142857142857142,126,0.4997142040349519
139,ACGL,2025-01-31,1.1333333333333333,15,0.7432233529572064,2025-03-31 23:59:59.999999999,1.1666666666666667,18,0.7071067811865476
140,ACGL,2025-02-28,1.3333333333333333,3,0.5773502691896258,2025-03-31 23:59:59.999999999,1.1666666666666667,18,0.7071067811865476
141,ACHC,2024-09-30,0.896551724137931,29,0.4887906056356192,2024-09-30 23:59:59.999999999,0.896551724137931,29,0.4887906056356192
142,ACHC,2024-10-31,1.0394736842105263,76,0.4144326072655387,2024-12-31 23:59:59.999999999,0.965034965034965,143,0.49522490853797163
143,ACHC,2024-11-30,1.0555555555555556,36,0.4747597554519816,2024-12-31 23:59:59.999999999,0.965034965034965,143,0.49522490853797163
144,ACHC,2024-12-31,0.6774193548387096,31,0.5992827253861374,2024-12-31 23:59:59.999999999,0.965034965034965,143,0.49522490853797163
145,ACHC,2025-01-31,1.3333333333333333,6,0.816496580927726,2025-03-31 23:59:59.999999999,1.3333333333333333,6,0.816496580927726
146,ACIC,2024-02-29,1.125,8,0.3535533905932738,2024-03-31 23:59:59.999999999,1.1111111111111112,18,0.3233808333817773
147,ACIC,2024-03-31,1.1,10,0.31622776601683794,2024-03-31 23:59:59.999999999,1.1111111111111112,18,0.3233808333817773
148,ACIC,2024-04-30,1.0,1,,2024-06-30 23:59:59.999999999,1.05,20,0.22360679774997894
149,ACIC,2024-05-31,1.0588235294117647,17,0.24253562503633297,2024-06-30 23:59:59.999999999,1.05,20,0.22360679774997894
150,ACIC,2024-06-30,1.0,2,0.0,2024-06-30 23:59:59.999999999,1.05,20,0.22360679774997894
151,ACIC,2024-07-31,1.3333333333333333,3,0.5773502691896257,2024-09-30 23:59:59.999999999,1.0,23,0.4264014327112209
152,ACIC,2024-08-31,0.8571428571428571,14,0.36313651960128146,2024-09-30 23:59:59.999999999,1.0,23,0.4264014327112209
153,ACIC,2024-09-30,1.1666666666666667,6,0.408248290463863,2024-09-30 23:59:59.999999999,1.0,23,0.4264014327112209
154,ACIC,2024-10-31,1.0,17,0.5,2024-12-31 23:59:59.999999999,1.125,32,0.49186937683796483
155,ACIC,2024-11-30,1.1818181818181819,11,0.40451991747794525,2024-12-31 23:59:59.999999999,1.125,32,0.49186937683796483
156,ACIC,2024-12-31,1.5,4,0.5773502691896257,2024-12-31 23:59:59.999999999,1.125,32,0.49186937683796483
157,ACIC,2025-01-31,2.0,1,,2025-03-31 23:59:59.999999999,2.0,1,
158,ACLEW,2024-02-29,2.0,1,,2024-03-31 23:59:59.999999999,1.5,2,0.7071067811865476
159,ACLEW,2024-03-31,1.0,1,,2024-03-31 23:59:59.999999999,1.5,2,0.7071067811865476
160,ACLEW,2024-04-30,1.3333333333333333,3,0.5773502691896258,2024-06-30 23:59:59.999999999,1.2,5,0.4472135954999579
161,ACLEW,2024-05-31,1.0,2,0.0,2024-06-30 23:59:59.999999999,1.2,5,0.4472135954999579
162,ACLEW,2024-08-31,1.3333333333333333,3,0.5773502691896258,2024-09-30 23:59:59.999999999,0.8,5,0.8366600265340756
163,ACLEW,2024-09-30,0.0,2,0.0,2024-09-30 23:59:59.999999999,0.8,5,0.8366600265340756
164,ACLEW,2024-10-31,1.0,3,0.0,2024-12-31 23:59:59.999999999,1.1666666666666667,6,0.408248290463863
165,ACLEW,2024-11-30,1.5,2,0.7071067811865476,2024-12-31 23:59:59.999999999,1.1666666666666667,6,0.408248290463863
166,ACLEW,2024-12-31,1.0,1,,2024-12-31 23:59:59.999999999,1.1666666666666667,6,0.408248290463863
167,ACLEW,2025-01-31,1.5,2,0.7071067811865476,2025-03-31 23:59:59.999999999,1.5,2,0.7071067811865476
168,ACLX,2024-02-29,1.0526315789473684,19,0.22941573387056177,2024-03-31 23:59:59.999999999,1.0263157894736843,38,0.2834957557490734
169,ACLX,2024-03-31,1.0,19,0.3333333333333333,2024-03-31 23:59:59.999999999,1.0263157894736843,38,0.2834957557490734
170,ACLX,2024-04-30,1.375,8,0.5175491695067657,2024-06-30 23:59:59.999999999,1.1111111111111112,54,0.4624245646453283
171,ACLX,2024-05-31,1.0833333333333333,36,0.43915503282683993,2024-06-30 23:59:59.999999999,1.1111111111111112,54,0.4624245646453283
172,ACLX,2024-06-30,1.0,10,0.4714045207910317,2024-06-30 23:59:59.999999999,1.1111111111111112,54,0.4624245646453283
173,ACLX,2024-07-31,0.75,4,0.5,2024-09-30 23:59:59.999999999,1.0,37,0.3333333333333334
174,ACLX,2024-08-31,1.0,25,0.28867513459481287,2024-09-30 23:59:59.999999999,1.0,37,0.3333333333333334
175,ACLX,2024-09-30,1.125,8,0.3535533905932738,2024-09-30 23:59:59.999999999,1.0,37,0.3333333333333334
176,ACLX,2024-10-31,1.0357142857142858,28,0.1889822365046136,2024-12-31 23:59:59.999999999,1.2340425531914894,47,0.42797632794384316
177,ACLX,2024-11-30,1.3846153846153846,13,0.5063696835418333,2024-12-31 23:59:59.999999999,1.2340425531914894,47,0.42797632794384316
178,ACLX,2024-12-31,1.8333333333333333,6,0.408248290463863,2024-12-31 23:59:59.999999999,1.2340425531914894,47,0.42797632794384316
179,ACLX,2025-01-31,1.0,3,1.0,2025-03-31 23:59:59.999999999,1.0,3,1.0
180,ACNB,2024-02-29,1.0,4,0.0,2024-03-31 23:59:59.999999999,1.0,10,0.0
181,ACNB,2024-03-31,1.0,6,0.0,2024-03-31 23:59:59.999999999,1.0,10,0.0
182,ACNB,2024-04-30,1.1538461538461537,13,0.3755338080994054,2024-06-30 23:59:59.999999999,1.1785714285714286,28,0.39002102778747993
183,ACNB,2024-05-31,1.1666666666666667,12,0.38924947208076155,2024-06-30 23:59:59.999999999,1.1785714285714286,28,0.39002102778747993
184,ACNB,2024-06-30,1.3333333333333333,3,0.5773502691896257,2024-06-30 23:59:59.999999999,1.1785714285714286,28,0.39002102778747993
185,ACNB,2024-07-31,1.0588235294117647,17,0.4287464628562721,2024-09-30 23:59:59.999999999,1.1481481481481481,27,0.4560451819471488
186,ACNB,2024-08-31,1.3333333333333333,6,0.5163977794943223,2024-09-30 23:59:59.999999999,1.1481481481481481,27,0.4560451819471488
187,ACNB,2024-09-30,1.25,4,0.5,2024-09-30 23:59:59.999999999,1.1481481481481481,27,0.4560451819471488
188,ACNB,2024-10-31,1.0909090909090908,11,0.30151134457776363,2024-12-31 23:59:59.999999999,1.1578947368421053,19,0.3746343246326776
189,ACNB,2024-11-30,1.4,5,0.5477225575051661,2024-12-31 23:59:59.999999999,1.1578947368421053,19,0.3746343246326776
190,ACNB,2024-12-31,1.0,3,0.0,2024-12-31 23:59:59.999999999,1.1578947368421053,19,0.3746343246326776
191,ACNB,2025-01-31,1.4,5,0.5477225575051662,2025-03-31 23:59:59.999999999,1.3333333333333333,6,0.5163977794943223
192,ACNB,2025-02-28,1.0,1,,2025-03-31 23:59:59.999999999,1.3333333333333333,6,0.5163977794943223
193,ACT,2024-02-29,1.0,9,0.0,2024-03-31 23:59:59.999999999,1.0,18,0.0
194,ACT,2024-03-31,1.0,9,0.0,2024-03-31 23:59:59.999999999,1.0,18,0.0
195,ACT,2024-04-30,1.0,15,0.0,2024-06-30 23:59:59.999999999,1.1041666666666667,48,0.3087092781885837
196,ACT,2024-05-31,1.1785714285714286,28,0.3900210277874798,2024-06-30 23:59:59.999999999,1.1041666666666667,48,0.3087092781885837
197,ACT,2024-06-30,1.0,5,0.0,2024-06-30 23:59:59.999999999,1.1041666666666667,48,0.3087092781885837
198,ACT,2024-07-31,1.125,16,0.34156502553198664,2024-09-30 23:59:59.999999999,1.0909090909090908,33,0.29193710406057116
199,ACT,2024-08-31,1.0714285714285714,14,0.2672612419124244,2024-09-30 23:59:59.999999999,1.0909090909090908,33,0.29193710406057116
200,ACT,2024-09-30,1.0,3,0.0,2024-09-30 23:59:59.999999999,1.0909090909090908,33,0.29193710406057116
201,ACT,2024-10-31,1.2222222222222223,9,0.44095855184409843,2024-12-31 23:59:59.999999999,1.263157894736842,19,0.5619514869490163
202,ACT,2024-11-30,1.4285714285714286,7,0.5345224838248488,2024-12-31 23:59:59.999999999,1.263157894736842,19,0.5619514869490163
203,ACT,2024-12-31,1.0,3,1.0,2024-12-31 23:59:59.999999999,1.263157894736842,19,0.5619514869490163
204,ACT,2025-01-31,1.5,4,0.5773502691896257,2025-03-31 23:59:59.999999999,1.4,5,0.5477225575051661
205,ACT,2025-02-28,1.0,1,,2025-03-31 23:59:59.999999999,1.4,5,0.5477225575051661
206,ACU,2024-02-29,1.0,1,,2024-03-31 23:59:59.999999999,0.9375,16,0.4425306015783918
207,ACU,2024-03-31,0.9333333333333333,15,0.45773770821706344,2024-03-31 23:59:59.999999999,0.9375,16,0.4425306015783918
208,ACU,2024-04-30,1.2857142857142858,14,0.4688072309384954,2024-06-30 23:59:59.999999999,1.1538461538461537,26,0.36794648440311994
209,ACU,2024-05-31,1.0,11,0.0,2024-06-30 23:59:59.999999999,1.1538461538461537,26,0.36794648440311994
210,ACU,2024-06-30,1.0,1,,2024-06-30 23:59:59.999999999,1.1538461538461537,26,0.36794648440311994
211,ACU,2024-07-31,1.2857142857142858,14,0.4688072309384954,2024-09-30 23:59:59.999999999,1.2307692307692308,26,0.4296689244236597
212,ACU,2024-08-31,1.2222222222222223,9,0.4409585518440984,2024-09-30 23:59:59.999999999,1.2307692307692308,26,0.4296689244236597
213,ACU,2024-09-30,1.0,3,0.0,2024-09-30 23:59:59.999999999,1.2307692307692308,26,0.4296689244236597
214,ACU,2024-10-31,1.2,15,0.4140393356054125,2024-12-31 23:59:59.999999999,1.263157894736842,19,0.45241392835886407
215,ACU,2024-11-30,1.5,2,0.7071067811865476,2024-12-31 23:59:59.999999999,1.263157894736842,19,0.45241392835886407
216,ACU,2024-12-31,1.5,2,0.7071067811865476,2024-12-31 23:59:59.999999999,1.263157894736842,19,0.45241392835886407
217,ADAG,2024-02-29,1.0,1,,2024-03-31 23:59:59.999999999,1.1428571428571428,7,0.3779644730092272
218,ADAG,2024-03-31,1.1666666666666667,6,0.408248290463863,2024-03-31 23:59:59.999999999,1.1428571428571428,7,0.3779644730092272
